,alias,concept_class,def_event_stamp,def_id,def_id_user,definition_text,event_stamp,id,id_concept_class,id_user,name,relationships,type
689,,,2009-07-10 21:06:32,def_4a57ad58cfc07,usr_4a5bc4a2a8aba,"The allocation or prioritization of mental resources based on spatial coordinates (with respect to the body, head etc).",2009-06-22 19:12:56,trm_4a3fd79d0b1b2,ctp_C2,usr_0000000000,spatial attention,"[{u'direction': u'child', u'id': u'trm_557b4abe521af', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b46f', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4ff36d79c26c6', u'relationship': u'part of'}]",concept
690,,,2011-04-19 19:12:11,def_4dadde8bc7aa7,usr_4b9003ea0be96,"the acquisition, organization, utilization, and revision of knowledge about spatial environments.",2009-06-22 19:12:56,trm_4a3fd79d0b1bd,,usr_0000000000,spatial cognition,,concept
691,,,2015-04-05 20:55:28,def_5521a140e98fc,usr_4e42a3196fbcd,it is the reference of a visual sensation to a definite locality in space,2015-03-30 21:09:11,trm_5519bb7767d98,,usr_4e42a3196fbcd,spatial localization,"[{u'direction': u'parent', u'id': u'trm_5521a0512df9a', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d09ab2', u'relationship': u'part of'}]",concept
692,,,2012-03-29 01:42:28,def_4f73be0437864,usr_49a467bf4e0db,the part of memory  responsible for recording information about one&#39;s environment and its spatial orientation.,2009-06-22 19:12:56,trm_4a3fd79d0b1d5,ctp_C5,usr_0000000000,spatial memory,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0a891', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0afda', u'relationship': u'part of'}]",concept
693,,,2015-09-08 21:17:52,def_55ef5080b2cdf,usr_51bc76ae9636c,The process of dedicating cognitive and perceptual resources to one or more spatial inputs and attenuating receptiveness to other inputs. ,2015-06-12 21:10:22,trm_557b4abe521af,ctp_C2,usr_51bc76ae9636c,spatial selective attention,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0b043', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b1b2', u'relationship': u'kind of'}]",concept
694,,,2009-07-10 21:06:32,def_4a57ad58d3a80,usr_4a5bc4a2a8aba,The ability to maintain online information that relates to space. This process has limited capacity and its contents are not stored permanently.,2009-06-22 19:12:56,trm_4a3fd79d0b1e0,ctp_C2,usr_0000000000,spatial working memory,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0b507', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b5a7', u'relationship': u'kind of'}]",concept
695,,,2012-03-29 01:42:51,def_4f73be1bd4db3,usr_49a467bf4e0db,"the process by which the sounds of language are heard, interpreted and understood. ",2009-06-22 19:12:56,trm_4a3fd79d0b1f7,ctp_C6,usr_0000000000,speech perception,"[{u'direction': u'child', u'id': u'trm_4a3fd79d09ae1', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d09aed', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d09713', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d09c1c', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b238', u'relationship': u'kind of'}]",concept
696,,,2012-03-29 01:43:33,def_4f73be4515455,usr_49a467bf4e0db,the processing of speech signals,2009-06-22 19:12:56,trm_4a3fd79d0b238,ctp_C6,usr_0000000000,speech processing,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0b1f7', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0a769', u'relationship': u'part of'}]",concept
697,,,2011-04-11 22:26:48,def_4da3802864d31,usr_4cf5de07654c8,"is the process by which spoken words are selected to be produced, have their phonetics formulated and then finally are articulated by the motor system in the vocal apparatus. Speech production can be spontaneous such as when a person creates the words of a conversation, reaction such as when they name a picture or read aloud a written word, or a vocal imitation such as in speech repetition.  Speech production is not the same as language production since language can also be produced manually by signs.
",2009-06-22 19:12:56,trm_4a3fd79d0b247,ctp_C6,usr_0000000000,speech production,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0b434', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0989a', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d09de4', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_55ef3ba010121', u'relationship': u'part of'}]",concept
698,recovery,,2012-08-09 18:29:35,def_5024018fa3ebc,usr_4f177506dde77,"recovery of a conditioned response following extinction, simply as a function of time",2012-08-09 18:23:38,trm_5024002a85b1f,ctp_C5,usr_4f177506dde77,spontaneous recovery,"[{u'direction': u'child', u'id': u'trm_4fe8edc62f613', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0ab70', u'relationship': u'part of'}]",concept
699,,,2011-04-29 00:24:55,def_4dba0557e6307,usr_4b9003ea0be96,"a method for searching associative networks, neural networks, or semantic networks; the search process is initiated by labeling a set of source nodes (e.g. concepts in a semantic network) with weights or ""activation"" and then iteratively propagating or ""spreading"" that activation out to other nodes linked to the source nodes.",2009-06-22 19:12:56,trm_4a3fd79d0b26d,,usr_0000000000,spreading activation,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0a021', u'relationship': u'part of'}]",concept
700,,,2011-08-19 20:54:04,def_4e4ecd6c9941e,usr_4e429d2c8a0e5,the process in visual perception leading to the sensation of depth from the two slightly different projections of the world onto the retinas of the two eyes.,2009-06-22 19:12:56,trm_4a3fd79d0b279,ctp_C1,usr_0000000000,stereopsis,"[{u'direction': u'child', u'id': u'trm_4a3fd79d09bb3', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4fea04a02ce37', u'relationship': u'kind of'}]",concept
701,,,2012-03-29 01:44:18,def_4f73be72a4fc9,usr_49a467bf4e0db,"something conforming to a fixed or general pattern; a standardized mental picture that is held in common by members of a group and that represents an oversimplified opinion, prejudiced attitude, or uncritical judgment.",2009-06-22 19:12:56,trm_4a3fd79d0b285,ctp_C9,usr_0000000000,stereotypes,,concept
702,,,2015-04-05 20:47:53,def_55219f7964217,usr_4e42a3196fbcd,It is the ability to discern between information-bearing patterns and random patterns that distract from the information,2015-03-30 20:54:29,trm_5519b80525e89,ctp_C1,usr_4e42a3196fbcd,stimulus detection,"[{u'direction': u'child', u'id': u'trm_557b474e2b578', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0aa76', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_55ce70b20186b', u'relationship': u'kind of'}]",concept
703,,,2015-08-09 06:39:10,def_55c6f58e887b6,usr_51bc76ae9636c,WRITE DEFINITION HERE,2015-08-09 06:39:10,trm_55c6f58e77fbe,,usr_51bc76ae9636c,story comprehension,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0b89e', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0a775', u'relationship': u'kind of'}]",concept
704,,,2011-05-18 21:07:17,def_4dd435055485e,usr_4b9003ea0be96,A plan of action designed to achieve a particular goal.,2009-06-22 19:12:56,trm_4a3fd79d0b29c,,usr_0000000000,strategy,,concept
705,,,2013-01-07 23:04:09,def_50eb5469baaf3,usr_4de5345b3b6a8,Strength refers to a muscle&#39;s ability to generate force against physical objects.,2013-01-07 23:04:09,trm_50eb5469ba37a,,usr_4de5345b3b6a8,Strength,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0a972', u'relationship': u'kind of'}]",concept
706,,,2012-03-29 01:45:54,def_4f73bed2b295d,usr_49a467bf4e0db,"refers to the consequence of the failure of an organism – human or animal – to respond appropriately to emotional or physical threats, whether actual or imagined.
",2009-06-22 19:12:56,trm_4a3fd79d0b2a8,ctp_C8,usr_0000000000,stress,,concept
707,consonant maintenance,,2015-09-08 21:15:49,def_55ef500547d48,usr_51bc76ae9636c,"The process of keeping string (e.g., consonant)  information in active and immediately accessible state.",2015-06-12 21:10:37,trm_557b4acdee820,ctp_C5,usr_51bc76ae9636c,string maintenance,"[{u'direction': u'parent', u'id': u'trm_55b6b9d7c9435', u'relationship': u'kind of'}]",concept
708,,,2011-01-03 15:23:26,def_4d21e9ee6015d,usr_4d21e54d99087,"Subconscious is any neural activity which has the potential to be conscious, but at the moment is processed below the level of consciousness.

In contrast to unconscious information processing, subconscious processing contains meaning (semantic information).

Intuition is a good example for subconscious information processing. In other words, intuition means thinking below the level of consciousness whereby only the output enters the stream of consciousness.

from Peter Walla",2011-01-03 15:22:15,trm_4d21e9a7dd8ca,,usr_4d21e54d99087,subconscious,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0ad4c', u'relationship': u'part of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0b406', u'relationship': u'part of'}]",concept
709,"self-reported food pleasantness, self-reported food liking",,2015-09-04 22:50:57,def_55ea205193e84,usr_55b972918e005,"Subjective food value is used as term to indicate a food&#39;s worth, based on an individuals&#39; current desires and needs (e.g., hunger). Subjective food value assessment is an intermediate  step during food decision making. ",2015-07-09 23:54:13,trm_559f09a5cdca9,ctp_C3,usr_51bc76ae9636c,subjective food value,"[{u'direction': u'child', u'id': u'trm_55c298bbe56d5', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_558c736199abd', u'relationship': u'kind of'}]",concept
710,,,2015-09-01 15:40:40,def_55e5c6f7ee983,usr_55dcf163d7b51,"the process of comparing, at an idiosyncratic level, the relatively desirability of two or more options or the internal idiosyncratic value represented internally for such a judgement ",2015-06-25 21:32:17,trm_558c736199abd,ctp_C3,usr_51bc76ae9636c,subjective value judgment,"[{u'direction': u'child', u'id': u'trm_558c73324a6ca', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_559f09a5cdca9', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_557b4817db34d', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_55ef153d47bc0', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0a723', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_5595bd89d77c6', u'relationship': u'part of'}]",concept
711,,,2010-05-09 07:33:37,def_4be66551773b2,usr_4b64af5545a03,"is a theoretical component of Coltheart&#39;s dual-route reading model that refers to using spelling-to-sound correspondences to convert a written word (i.e. orthography) into a spoken word (i.e. phonology).  In other words, it is the route by which letters are linked to their sounds and the sounds are assembled into a whole word pronunciation.  It complements the lexical route where the whole word is recognized and linked to its sound.",2009-06-22 19:12:56,trm_4a3fd79d0b2b4,ctp_C6,usr_0000000000,sublexical route,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0aeb6', u'relationship': u'part of'}]",concept
712,,,2011-05-11 21:46:29,def_4dcb03b5c7ed1,usr_4cf5de07654c8,"a visual or auditory message that is allegedly perceived psychologically, but not consciously;
occurs when a stimulus is too weak to be perceived yet a person is influenced by it.
",2009-06-22 19:12:56,trm_4a3fd79d0b2bf,ctp_C1,usr_0000000000,subliminal perception,,concept
713,"suicidal, suicidal thoughts",,2013-10-11 18:08:10,def_52583e8a505e3,usr_51bc76ae9636c,thoughts about or an unusual preoccupation with suicide,2013-10-11 18:08:10,trm_52583e8a46ded,,usr_51bc76ae9636c,suicidal ideation,,concept
714,,,2012-03-29 01:48:50,def_4f73bf82e07ff,usr_49a467bf4e0db,"a loosely defined collection of brain processes that are responsible for planning, cognitive flexibility, abstract thinking, rule acquisition, initiating appropriate actions and inhibiting inappropriate actions, and selecting relevant sensory information.",2009-06-22 19:12:56,trm_4a3fd79d0b2fa,ctp_C4,usr_0000000000,supervisory attentional system,,concept
715,,,2015-08-29 13:24:15,def_55e1b27f5fbc7,usr_55dcf0b42d06c,"surface dyslexia is a reading impairment, which can be acquired or developmental. It results from a deficit in the lexical route for word reading. As a result, the reader needs to rely on the sublexical for reading, reading by converting each letter or group of letters (grapheme) to a sound (phoneme). Surface dyslexia is characterised by slow reading (because reading via grapheme-to-phoneme conversion is slower than reading via the lexical route); it is also characterised by incorrect reading aloud of irregular words (such as talk, sure, none, and comb). ",2015-08-29 13:24:15,trm_55e1b27f5655e,,usr_55dcf0b42d06c,Surface dyslexia,,concept
716,,,2011-05-17 17:05:39,def_4dd2aae313c4a,usr_4b9003ea0be96,a brief emotional state that is the result of experiencing an unexpected relevant event.,2009-06-22 19:12:56,trm_4a3fd79d0b306,ctp_C8,usr_0000000000,surprise,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0a17f', u'relationship': u'kind of'}]",concept
717,,,2011-04-28 19:16:41,def_4db9bd19dbadb,usr_4b9003ea0be96,the ability to maintain a consistent behavioral response during continuous and repetitive activity.,2009-06-22 19:12:56,trm_4a3fd79d0b311,ctp_C2,usr_0000000000,sustained attention,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d09902', u'relationship': u'kind of'}]",concept
718,,,2012-03-29 01:49:30,def_4f73bfaadec88,usr_49a467bf4e0db,"the process of perceiving whether or not the crossmodal cues (e.g., audio and visual) to an event (e.g., audiovisual speech) are in temporal synchrony with each other.",2011-07-28 22:46:52,trm_4e31e6dca01ca,ctp_C1,usr_4e31cbdaeab0d,synchrony perception,"[{u'direction': u'parent', u'id': u'trm_4e31d5c79ddfe', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0ab7c', u'relationship': u'kind of'}]",concept
719,,,2011-03-30 18:35:54,def_4d93780a0ae9a,usr_49a467bf4e0db,"the way that human beings, rather than computers, analyze a sentence or phrase (in spoken language or text) in terms of grammatical constituents, identifying the parts of speech, syntactic relations, etc.",2009-06-22 19:12:56,trm_4a3fd79d0b340,ctp_C6,usr_0000000000,syntactic parsing,,concept
720,,,2011-08-19 21:21:47,def_4e4ed3ebdf963,usr_4e429d2c8a0e5,processing of the structural and grammatical aspects of language,2009-06-22 19:12:56,trm_4a3fd79d0b34b,ctp_C6,usr_0000000000,syntactic processing,,concept
721,,,2011-05-04 18:06:08,def_4dc19590e79e9,usr_4b9003ea0be96,"the way in which linguistic elements (as words) are put together to form constituents (as phrases or clauses); a connected or orderly system, harmonious arrangement of parts or elements.",2009-06-22 19:12:56,trm_4a3fd79d0b357,ctp_C6,usr_0000000000,syntax,,concept
722,,,2011-08-12 20:08:59,def_4e45885bd8d52,usr_4e445b04142c2,working memory for tactile information,2011-08-09 17:32:03,trm_4e416f1373936,ctp_C5,usr_49a467bf4e0db,tactile working memory,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0b5a7', u'relationship': u'kind of'}]",concept
723,,,2015-12-30 16:02:37,def_5684001d0c578,usr_49a467bf4e0db,the perceived effort required to complete some mental or physical activity,2015-06-12 21:10:53,trm_557b4add1837e,ctp_C10,usr_51bc76ae9636c,task difficulty,"[{u'direction': u'child', u'id': u'trm_557b49ad14adf', u'relationship': u'kind of'}]",concept
724,,,2011-08-12 20:09:15,def_4e45886bb3820,usr_4e445b04142c2,The set of rules and/or stimulus-response mappings that define how a task should be performed.,2010-07-14 18:47:34,trm_4c3e0646a2408,ctp_C4,usr_49a467bf4e0db,task set,,concept
725,,,2013-03-22 19:02:30,def_514caac68ca4b,usr_514c850935a72,"The process of switching from one task or goal to another, depending on the context or instructions, that is, the process of switching between task sets.",2009-06-22 19:12:57,trm_4a3fd79d0b613,ctp_C4,usr_0000000000,task switching,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0b607', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_4a3fd79d0a613', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4aae62e4ad209', u'relationship': u'kind of'}]",concept
726,,,2011-08-12 20:08:35,def_4e4588433642c,usr_4e445b04142c2,"occurs when the taste of a certain food is associated with symptoms caused by a toxic, spoiled, or poisonous substance;  generally caused after ingestion of the food causes nausea, sickness, or vomiting. The ability to develop a taste aversion is considered an adaptive trait or survival mechanism that trains the body to avoid poisonous substances (e.g., poisonous berries) before they can cause harm.",2009-06-22 19:12:56,trm_4a3fd79d0b363,ctp_C8,usr_0000000000,taste aversion,,concept
727,,,2011-08-12 20:10:02,def_4e45889aea832,usr_4e445b04142c2,Intentional thinking during which meaning is constructed through interactions between text and reader.,2009-06-22 19:12:56,trm_4a3fd79d0b37a,ctp_C6,usr_0000000000,text comprehension,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0b386', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0a775', u'relationship': u'kind of'}]",concept
728,,,2011-08-12 20:10:15,def_4e4588a7628db,usr_4e445b04142c2,The handling of alphabetic characters,2009-06-22 19:12:56,trm_4a3fd79d0b386,ctp_C6,usr_0000000000,text processing,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0b37a', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b548', u'relationship': u'part of'}]",concept
729,mentalizing,,2015-04-19 20:38:28,def_553412443dd61,usr_51bc76ae9636c,"the ability for a person to connect emotional states to themselves and others and understand that other people may have different  beliefs, desires, or intentions from one&#39;s self.  It is intimately connected with the development of a person&#39;s ability to analyze and interpret the intentions of others.",2009-06-22 19:12:56,trm_4a3fd79d0b392,ctp_C9,usr_0000000000,theory of mind,"[{u'direction': u'child', u'id': u'trm_5159beaf80413', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b13d', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4b75ed06c917d', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b67d', u'relationship': u'part of'}]",concept
730,,,2011-05-16 22:46:13,def_4dd1a935b5484,usr_4b9003ea0be96,the sensory perception of thermal stimuli.,2009-06-22 19:12:56,trm_4a3fd79d0b39d,ctp_C1,usr_0000000000,thermosensation,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0b160', u'relationship': u'kind of'}]",concept
731,,,2012-05-03 14:24:18,def_4fa2951261750,usr_4f39262a2e81e,"Subjectively salient cognitive processing, at least part of which may be reportable.",2012-05-03 14:24:18,trm_4fa295124a375,,usr_4f39262a2e81e,thought,,concept
732,,,2015-09-09 00:40:43,def_55ef800b33b7b,usr_51bc76ae9636c,assigning a detected tone stimulus into a category (not necessarily task defined),2015-07-27 23:03:20,trm_55b6b8b8e7870,,usr_51bc76ae9636c,tone recognition,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0b967', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d09ab2', u'relationship': u'kind of'}]",concept
733,,,2015-09-09 00:44:14,def_55ef80de3711d,usr_51bc76ae9636c,Performance of an action using the tongue in accordance with task demands.,2015-07-27 23:06:51,trm_55b6b98b88f45,,usr_51bc76ae9636c,tongue response execution,"[{u'direction': u'parent', u'id': u'trm_557b4a7315f1b', u'relationship': u'kind of'}]",concept
734,,,2015-09-08 20:41:47,def_55ef480b344e5,usr_51bc76ae9636c,keeping information about a tool in active and immediately accessible state.,2015-06-12 21:11:06,trm_557b4aeaeb744,ctp_C5,usr_51bc76ae9636c,tool maintenance,"[{u'direction': u'parent', u'id': u'trm_55b6b9d7c9435', u'relationship': u'kind of'}]",concept
735,,,2015-09-18 16:48:21,def_55fc40559e0ee,usr_51bc76ae9636c,"perceptions formed by starting with the larger concept or idea, then working down to the finer details of that concept or idea.",2009-06-22 19:12:56,trm_4a3fd79d0b3cb,ctp_C4,usr_0000000000,top down processing,,concept
736,,,2012-11-23 21:52:55,def_50aff037c41fd,usr_4f177506dde77,"a hyper-responsive system for threat detection, differentiated from state anxiety in duration and cause",2012-11-23 21:52:55,trm_50aff037c389f,,usr_4f177506dde77,trait anxiety,,concept
737,,,2012-08-13 21:40:53,def_50297465e3291,usr_4f177506dde77,in which information from stimuli is transduced into signals to the brain,2012-08-13 21:40:36,trm_50297454e516b,,usr_4f177506dde77,transduction,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0b4b5', u'relationship': u'part of'}]",concept
738,,,2012-03-29 01:52:52,def_4f73c07458654,usr_49a467bf4e0db,"A type of memory results from trauma experience, such as a natural disaster or violent events.",2009-06-22 19:12:56,trm_4a3fd79d0b3ef,ctp_C5,usr_0000000000,traumatic memory,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0a891', u'relationship': u'kind of'}]",concept
739,,,2012-03-29 01:56:17,def_4f73c14180de5,usr_49a467bf4e0db,the lack of knowledge regarding the likelihood of potential outcomes,2009-06-22 19:12:56,trm_4a3fd79d0b3fa,ctp_C3,usr_0000000000,uncertainty,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0a038', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_567982752ff4a', u'relationship': u'part of'}]",concept
740,,,2012-06-27 17:37:41,def_4feb44e5c6c79,usr_4f177506dde77,"the process of perceiving a stimulus without being conscious of having seen it, measurable by electrophysiological response at the time and by recognition testing later",2012-06-27 17:37:41,trm_4feb44e5ae25b,,usr_4f177506dde77,unconscious perception,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0ab7c', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b406', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4e89aebaa311d', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_5029515e29f7f', u'relationship': u'part of'}]",concept
741,,,2015-09-21 20:19:56,def_5600666c3fa7c,usr_49a467bf4e0db,a mental process that you are not directly aware of.,2009-06-22 19:12:56,trm_4a3fd79d0b406,ctp_C2,usr_0000000000,unconscious process,"[{u'direction': u'child', u'id': u'trm_4feb44e5ae25b', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4d21e9a7dd8ca', u'relationship': u'part of'}]",concept
742,,,2013-04-01 17:15:18,def_5159c0a649436,usr_4de5345b3b6a8,"The ability to make judgments and/or attributions about the mental state of other animate entities that allows one to predict or interpret their behaviors. Mental state refers to intentions, beliefs, desires, and emotions.",2013-04-01 17:15:18,trm_5159c0a633cda,,usr_4de5345b3b6a8,understanding mental states,,concept
743,,,2012-03-29 01:57:06,def_4f73c17275c7f,usr_49a467bf4e0db,Describes any sensory process associated with a single sensory modality ,2011-07-28 21:23:49,trm_4e31d365bc7e2,ctp_C1,usr_4e31cbdaeab0d,unisensory,,concept
744,,,2012-03-29 01:57:32,def_4f73c18c2285c,usr_49a467bf4e0db,The revision or refreshing of information that is maintained in working memory,2010-07-14 18:44:32,trm_4c3e05903e4bb,ctp_C4,usr_49a467bf4e0db,updating,"[{u'direction': u'child', u'id': u'trm_551f0d8c69a13', u'relationship': u'kind of'}, {u'direction': u'child', u'id': u'trm_55b6b9a666604', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4aae62e4ad209', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0b5a7', u'relationship': u'part of'}]",concept
745,,,2012-03-29 01:58:04,def_4f73c1aca1315,usr_49a467bf4e0db,a measure of value associated with a particular outcome,2009-06-22 19:12:56,trm_4a3fd79d0b412,ctp_C3,usr_0000000000,utility,,concept
746,,,2012-03-29 01:58:39,def_4f73c1cf7a8db,usr_49a467bf4e0db,"the degree of attractiveness an individual, activity, or thing possesses as a behavioral goal.",2009-06-22 19:12:56,trm_4a3fd79d0b429,ctp_C8,usr_0000000000,valence,,concept
747,,,2012-07-23 17:33:35,def_500d8aef3976e,usr_4f177506dde77,the illusion of movement in a stationary person caused by moving visual cues,2012-07-23 17:33:35,trm_500d8aef38f2c,,usr_4f177506dde77,vection,"[{u'direction': u'parent', u'id': u'trm_4fb2c38960950', u'relationship': u'kind of'}]",concept
748,,,2011-08-12 20:21:08,def_4e458b348750d,usr_4e445b04142c2,the ability to rapidly access your mental vocabulary while talking or writing.,2009-06-22 19:12:56,trm_4a3fd79d0b44c,ctp_C6,usr_0000000000,verbal fluency,,concept
749,,,2011-05-18 21:24:27,def_4dd4390ba571e,usr_4b9003ea0be96,Recall based on spoken words.,2009-06-22 19:12:56,trm_4a3fd79d0b457,ctp_C5,usr_0000000000,verbal memory,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0a891', u'relationship': u'kind of'}]",concept
750,,,2013-01-14 04:00:23,def_50f382d7ac5d9,usr_4de5345b3b6a8,"The vestibular system transduces and processes angular and linear acceleration and deceleration of the head, enabling postural balance, locomotor control, and gaze stabilization, particularly during head movement. The vestibular system is an integral component of our sensory experience and sensory-motor function. Healthy peripheral and central vestibular anatomy is essential for functionally relevant gaze stability during head motion and postural control.",2013-01-14 04:00:23,trm_50f382d7abdff,,usr_4de5345b3b6a8,vestibular control,,concept
751,,,2012-07-23 17:37:19,def_500d8bcf5f80b,usr_4f177506dde77,a measure of the finest resolution perceivable by the eyes,2012-07-23 17:37:19,trm_500d8bcf5f29a,,usr_4f177506dde77,visual acuity,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0b4b5', u'relationship': u'part of'}]",concept
752,,,2012-07-23 17:43:42,def_500d8d4e02b04,usr_4f177506dde77,"the angle a viewed object subtends at the eye, usually stated in degrees of arc, and is a function of the size of the object and its distance from the eye",2012-07-23 17:40:31,trm_500d8c8fcc520,,usr_4f177506dde77,visual angle,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0b4b5', u'relationship': u'part of'}]",concept
753,,,2011-04-28 23:13:37,def_4db9f4a1cb225,usr_4b9003ea0be96,"two-stage process in which attention is distributed uniformly over the external visual scene and processing of information is performed in parallel, attention is then concentrated to a specific area of the visual scene (i.e. it is focused), and processing is performed in a serial fashion.",2009-06-22 19:12:56,trm_4a3fd79d0b46f,ctp_C2,usr_0000000000,visual attention,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0b1b2', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d09902', u'relationship': u'kind of'}]",concept
754,,,2012-07-03 22:08:57,def_4ff36d79c33ee,usr_4f177506dde77,"the subjective experience of seeing, emerging about 200ms after the onset of a visual stimulus; it is contrasted with unconscious visual perception",2012-07-03 22:08:57,trm_4ff36d79c26c6,,usr_4f177506dde77,visual awareness,"[{u'direction': u'child', u'id': u'trm_4a3fd79d0b1b2', u'relationship': u'part of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d0ab7c', u'relationship': u'kind of'}]",concept
755,,,2015-09-08 20:37:36,def_55ef471046e0b,usr_51bc76ae9636c,"assigning a detected visual body into a category, not necessarily task defined",2015-06-12 21:11:19,trm_557b4af7cc1cb,,usr_51bc76ae9636c,visual body recognition,"[{u'direction': u'parent', u'id': u'trm_4a3fd79d0b4a9', u'relationship': u'kind of'}]",concept
756,,,2012-03-29 02:00:28,def_4f73c23c4e44c,usr_49a467bf4e0db,a short-term memory store for visual information,2009-06-22 19:12:56,trm_4a3fd79d0b47b,ctp_C1,usr_0000000000,visual buffer,,concept
757,,,2015-12-30 17:04:10,def_56840e89dbd68,usr_49a467bf4e0db,the identification of differences in color amongst visual stimuli,2015-06-12 21:11:33,trm_557b4b05ae470,ctp_C1,usr_51bc76ae9636c,visual color discrimination,"[{u'direction': u'parent', u'id': u'trm_5519b7525d7a2', u'relationship': u'kind of'}, {u'direction': u'parent', u'id': u'trm_4a3fd79d09d93', u'relationship': u'kind of'}]",concept
